area
1216.62353515625
898.4403686523438
1337.52587890625
175.52682495117188
1442.245361328125
989.7437133789062
1479.9324951171875
1291.515869140625
1202.8309326171875
1624.062744140625
1290.38818359375
1231.4873046875
1432.0191650390625
1177.82958984375
1461.6785888671875
1179.6124267578125
899.0923461914062
1542.3265380859375
1190.1220703125
1167.9552001953125
804.0438842773438
1187.9798583984375
1021.296630859375
1680.9075927734375
1734.9495849609375
1522.133056640625
1273.7376708984375
1497.590576171875
1513.9085693359375
1534.6668701171875
803.0680541992188
1304.77392578125
1456.2398681640625
1724.75634765625
1587.9248046875
1483.77783203125
1274.1402587890625
1845.7091064453125
1400.8343505859375
1657.2994384765625
576.5806274414062
1234.862548828125
1042.48388671875
1263.135009765625
1295.5201416015625
1061.498779296875
1748.9930419921875
1689.2735595703125
659.9380493164062
1310.468994140625
1148.6806640625
1016.5252685546875
781.6879272460938
1486.9444580078125
1180.3018798828125
342.9627685546875
1370.82373046875
1178.588134765625
1716.4954833984375
1633.31103515625
1451.778564453125
1642.594970703125
978.7801513671875
1042.0882568359375
1095.1336669921875
1440.9210205078125
1414.410888671875
1599.5986328125
1524.1405029296875
830.7003173828125
892.7415771484375
1073.7969970703125
1455.3944091796875
1487.4212646484375
1452.873291015625
1053.2218017578125
1643.0406494140625
1016.126708984375
1674.320068359375
857.9411010742188
1494.362548828125
925.1220703125
639.3719482421875
507.8117370605469
1759.1607666015625
1066.2537841796875
1606.886474609375
1546.115966796875
1385.4368896484375
1230.38671875
1353.5184326171875
966.8955078125
701.344970703125
1324.12353515625
1325.398681640625
1154.4161376953125
1828.96826171875
1409.616455078125
1610.614501953125
1484.1136474609375
1140.38916015625
1058.824462890625
462.26019287109375
1474.7562255859375
1452.1719970703125
1085.15478515625
1338.5233154296875
1409.4234619140625
1311.0885009765625
912.0991821289062
1733.7740478515625
1451.229248046875
1582.4464111328125
1445.609375
1272.0408935546875
618.943115234375
1433.7322998046875
1988.2623291015625
1005.8914794921875
958.7218627929688
1282.07177734375
